tweet_text	class_label
Ook voor komend weekend vraag ik allen die van #Schiermonnikoog houden nu niet, als toerist, te komen. #blijfthuis Andere keer weer van harte welkom.	0
Het RIVM weet niet wat dat betekent, wie legt het even uit? #dtv	0
@MarkschmidtDe Verder wil ik je er vooral op attenderen om de websites van de Rijksoverheid en het RIVM nauw in het oog te houden, aangezien de informatie continu wijzigt aan de hand van de laatste ontwikkelingen. Ik hoop dat je zo voldoende informatie hebt. 4/4 ^AG	0
Yes! 👇🏻 even geen #thuiswerken https://t.co/FVboEGcQsz	0
Ik sluit me aan bij honderdduizenden mensen overal ter wereld die de moedige oproep van VN-baas @AntonioGuterres steunen voor een wereldwijde wapenstilstand tijdens de #coronacrisis. Teken en RT! #GlobalCeasefire #Covid19Pandemic #Coronavirus @UN https://t.co/vEwmsfsoR9	0
Wijze woorden van @bijzinnen;  Corona-apps (incl. broncode) moeten volledig kunnen worden getoetst aan de eisen door experts. #nosjournaal #appathon	0
Buiten al het medisch personeel even een shout-out naar alle supermarkt-medewerkers. Die hebben de afgelopen dagen volgens mij ook best wat te verduren gehad. #COVID19NL	0
"Harrejakkes... Altied angstig... ""Kabinet geeft dinsdagavond een persconferentie"" #nieuws #groningen #112 https://t.co/skmeT1NYJC"	0
Dat gaat ook nog wat worden als één van je kinderen wel en de andere niet naar de lagere school mag binnenkort… #onderwijs #covid19be #corona	0
Ben ik de enige die zich zo hard ergert aan het feit dat er maskers en handgeld enzo aan tot tien-twintigvoud van de prijs worden verkocht? Ik snap het principe van vraag en aanbod, maar in tijden van crisis zou dat echt niet mogen volgens mij #COVID19 #coronavirus	0
Ik denk dat we bij de #persconferentie te horen gaan krijgen dat de kappers open mogen... https://t.co/vzGPJRqhir	0
Maar dan moeten we wachten tot corona voorbij is en ze weer mogen opnemen !!!	0
Onverantwoord! Een voorbeeld van hoe het niet moet? Dit krijg je als je een #lockdown, een paar uur van tevoren bekend maakt in een wereldstad zoals #istanbul met 16 miljoen inwoners? #coronavirus https://t.co/PhE7no9MqG	0
@FrederikTatters Het Coronavirus is in december 2015 geprofeteerd. De Bijbel vervult zich. Het is tijd dat wij terugkeren naar onze SCHEPPER. #WorldwideSundayService   https://t.co/BIkY8tIfFk	1
Man belt overspannen het RIVM op en komt achter de schokkend waarheid  https://t.co/xVC2ZRql5n	0
@MaartjeGoverde Ik maak hierin mijn eigen afweging want ik denk nog zelf na gelukkig 😉 Maar als je van het #Rivm uit moet gaan...of #Hugodejonge die vage regels stellen naar #zorgpersoneel en #thuiszorg!🤬	0
@DeRedacteur_ @beek38 En dan laat Rusland hem gewoon naar Duitsland gaan om geholpen te worden. Wie gelooft dat nou? Maar sinds covid19 ben ik bang dat er meer mensen daar in geloven, dan in wat logisch is.	0
coronavirusnederland is nr.6 trending hashtag in NL in afgelopen 2 uur. https://t.co/mlScCU12oT #coronavirusnederland	0
🦠Waarom noemt Jaap van Dissel #RIVM geen #mortaliteit cijfers. #groepsimmuniteit  #corona #coronavirus #ikbenernietgerustop https://t.co/MphY7tQClv	0
#blijfthuis Terwijl anderen een feestje vieren en zich niets aantrekken om thuis te blijven, werken anderen zich uit de naad om levens te redden!! En heel misschien krijgen zij weer een aanloop over 2 weken omdat u zo nodig moest!! Had u daar al even over nagedacht?	0
@tamaradeboer77 Ik vind dat de Deventer horeca #blijfthuis moet stimuleren.  Uiteraard mag je naar buiten, helemaal als geen tuin of balkon hebt, maar ik weet zeker dat een groot deel dat onnodig buiten loopt wel een privé buitenplaats  hebben. En picknicken kan echt wel even wachten, toch!	0
Overlijden per miljoen inwoners door #Covid_19 stijgt in Belgisch en NL's Limburg veel sterker dan in andere provincies. Behalve dan wrsch. het cijferdrijfzand Noord-Brabant. Kunnen #ic 's dit aan? #coronavirus #corona #coronacrisis #covid19 #covid19be #covid2019nl #limburg https://t.co/mLsli1HlPF	0
Leerkrachten dus toch proefkonijnen?  #scholendicht #scholenopen #coronamaatregelen #coronavirusNederland  Rutte ‘nu al angstig’ voor meer zieken door heropening basisscholen  https://t.co/JRNG89JhTM	0
Druk wordt opgevoerd.. Rutte gaat ongepast  staan roeptoeteren van zijn zitplek.  #coronadebat	0
🔴 #NIJKERKGLD #brandweer 🚒 #p2000  P 1 BGM-01 BR buiten Irenestraat Nijkerk 071131  #StaySafe #BlijfThuis https://t.co/EVFLlXmbey	0
Nu ook vallen mensen in #belgie om door het coronavirus. #COVID19NL #coronavirus https://t.co/RrAsbAqmaP	0
CureVac, een Duits vaccinbedrijf, is al begonnen met zijn #COVID19-vaccinontwikkelingsprogramma. Klinische tests worden geschat tegen juni 2020.  Wij bieden @CureVacAG tot 80 miljoen euro financiële steun om de ontwikkeling en productie op te schalen. Meer ↓ https://t.co/K3cWekTWlA	0
Weet iedereen in Nederland dit eigenlijk nog? Dat was, wat we noemden, een gewone griepgolf.😯 #coronavirusNederland #CoronaCrisis #coronavirus https://t.co/RwNBlAPYyX	1
@margottunzi Ja, dat #coronavirusNederland oversneeuwt toch een beetje de echt belangrijke dingen.	1
Kom op, welke apotheker of producent gaat dit goedkope medicijn tegen #corona #covid19 maken in NL!!!!!! https://t.co/Oi1szfEwPU	1
@KooijmanCees Het #covid19 virus blijkt ook een #EU killer.  Edelmetalen is een goede keus.....	0
#CoronavirusNederland @NOS #feitenenfabels  bij tekort aan verplegend personeel: Net als bij dienstplicht oproepen dat ze moeten aantreden. Of iets dergelijks.	0
Wanneer ga je nog een @groenlinks bijeenkomst houden? #coronavirusNederland  Idioot.... https://t.co/nIQbNYuT6L	0
Prima #persconferentie @MinPres gezien. Nu gras maaien: die bange zuigvragen van #journalisten trek ik niet. #enweerdoor #verledenisbestevoorspellervoordetoekomst #BeatCOVID19  #coronamaatregelen	0
Nee, het gaat de @NS_online om het geld. Minder treinen is minder kosten. #coronadebat	0
#persconferentie Je mag nog tot drie mensen op bezoek krijgen, mits je afstand houdt... onbegrijpelijk.	0
De commentaren op de #persconferentie van Premier Rutte over de #coronamaatregelen barsten weer los. Iemand zei deze week dat de @MinPres over een smal bruggetje, zonder reling met aan weerskanten een diep ravijn moet lopen, laveren tussen economie en gezondheid.  Wilt u liever? https://t.co/pgClWdTKPH	0
#nos 'Er was volgens het  #RIVM -protocol geen aanleiding de patiënt te testen op het #coronavirus'  NL is weer zo laks als het maar kan. Straks ligt heel NL plat.... #coronavirusNederland #telegraaf #jinek #op1	1
Zou het eigenlijk niet beter zijn om nu heel snel besmet te worden met #Covid_19 ? Nu is er nog capaciteit in de ziekenhuizen. #Corona	1
In de #stikstof-berekening van het #RIVM zelf zat blijkbaar ook een fout...  https://t.co/aKFD9sF87d https://t.co/9pFR7rSJWV https://t.co/EPfUQBAwTL	0
2)  #covid19 #covid19Nederland  #covid19NL Niet alleen in de zorg maken de mensen overuren. Ook bij not my #YouTube maken ze overuren.  Uitleg waarom de video is verwijderd.  Met in de hoofdrol voor een Nederlandse vrouw. https://t.co/vGDcXAGfT2	0
Voor patiënten die besmet zijn met #Covid19-virus, hebben we een 'referentieziekenhuis'. Dat niemand van het personeel  Nederlands spreekt, is uiteraard geen bezwaar #begov #formatie #tweederangsburgers #belgique #Corona @Maggie_DeBlock @openvld @cdenv @de_NVA @vlbelang @sp_a	0
Ben ik de enige die vind dat we erg weinig horen van de regering over het corona virus...... #durftevragen #coronavirusNederland	0
Mooi man, die afvlakking en groepsimmuniteit. Top gedaan, Rutte en Van Dissel!!! #RIVM #Coronaupdate    https://t.co/hxdiSOyse1	0
Geen handen meer geven, maar wel tienduizenden mensen binnenlaten die niet eens tegen tetanus zijn ingeënt. Ok dan. #Covid_19	0
Alleen een kwijtschelding van de schulden kan op langere termijn ademruimte geven aan hun economieën en de overheidsuitgaven heroriënteren naar gezondheidszorg en een sociaal vangnet, een absolute noodzaak tijdens de huidige mondiale #pandemie.  #COVID19NL https://t.co/6s2Z4mVFJK	0
Dit is een call to arms: leg uit hoe deze corona crisis liberalisme *bewijst* door de vrijwilligheid van organisaties.  De strijd voor liberalisme zal gebeuren door liberalisme uit te leggen - niet door een partij.  /5	0
@Nieuwsblad_be     ....????????????????.... ....  CORONAVIRUS-CRISIS LEGT DE BRUTALE, ONMENSELIJKE EN ORWELLIAANSE WAARHEID OVER HET COMMUNISME BLOOT  ...?????....       6 februari 2020     https://t.co/RTp7jpzsw5	1
Interessant gerucht, Duitsland registreert mogelijk niet alle Corona doden als Corona doden. https://t.co/cA6qzlyZU2	1
Gelukkig is er tot nu toe niemand met het #coronavirus is besmet in #Turkije #Portugal #Ierland #Letland #Polen #Tsjechië  #Slowakije #Hongarije #Bulgarije #Bosnië #Albanië #Oekraïne #Corsica #Sardinië https://t.co/mCaD43Fgoq	0
@Estherrr20 @rivm Het is vandaag dinsdag?🙄 Het weekend is van zaterdag tot zondag!  Als RIVM elke dinsdag pas weer zijn zaakjes op de rit heeft, pfff dan maak ik mij echt zorgen. In tijd van crisis behoor je 24/7 focus op de situatie te hebben. Schijnbaar heeft onze regering en RIVM dat niet.	0
Lezenswaardig en belangrijk van ⁦@folkertjensma⁩ Corona tast ook de burgerrechten aan - NRC #burgerrechten  https://t.co/WZrIuew2gS	0
Corona hulppagina Borne gestart   en je inwoner van de gemeente Borne en kun je hulp gebruiken of juist aanbieden? De Bornse Stephanie van den Kieboom heeft een pagina op facebook gemaakt om de hulp te coördineren.   https://t.co/KpDZ6x4tIk  #borne #rtvborne https://t.co/giIUc9WiLS	0
Kom ik bij de McDonald’s, zie ik in mijn ooghoek iemand iets doen bij een muur. Hangt er een automatische zeepdispencer bij de ingang! 😱   Iedereen roepen dat het “maar een griepje” is, maar toch allemaal bang 😂😂😂 #coronavirusNederland https://t.co/WcWqQvBYui	0
"Het zou goed zijn al die ""medewerkers"" in de kinderopvang (scholen/crèches) vooraf te testen. Kinderen kunnen drager zijn en het meenemen naar huis !!!! Anders is de maatregel halfslachtig/zinloos #Corona"	0
1,5 meter #houdafstand  Zoooooo moeilijk... #samenwerken Zooo moeilijk  #socialeOmgangsvormen Zoooo moeilijk 8 weekjes. Nog geen eens een echte #lockdown .. en veel mensen kunnen het niet Ongelooflijk. En die moeten hun kinderen veerkrachtig maken, opvoeden omgaan met tegenslag https://t.co/3N6J9quEME	0
Mevrouw uit A'pen gaat op bezoek bij haar dochter in NL waar ze direct lange hartelijk knuffel geeft... FOUT he! Gn knuffels! En daarna terug nr België met mss extra #covid19be besmetting  We hebben nog nt genoeg besmettingen enzo 🤨#SocialDistancing! #frustrerend https://t.co/hHn5LumFZ2	0
@MissTie @mikofLohr Klopt. De cijfers in NL zijn grote onderschatting, door gebrek aan testen en door manier van tellen.   https://t.co/vgcgHBdRfc https://t.co/SLTX4iSW3j	1
Twee dagen geleden rekenden we nog met meer dan 100 per dag, maar het is inmiddels meer dan 150 per dag. #ICcapaciteit #Netherlands #Rutte #Covid19Pandemic	0
Topinitiatief, na Coronatijd mag dit ook. RT Haagse hangjongeren maken voedselpakketten, 'Waarom ook niet' - https://t.co/yxgBXi64HO	0
COVID-19 update: Europese Commissie publiceert richtlijnen voor luchtvaart https://t.co/oACIzXAmGg	0
@FHvanLeeuwen Waarom heb je geen @rivm gebelt? Ze hebben onvoeldoende testkits als ik dit zo hoor.	0
@koenscheerders vertelt over de helden aan het coronavirusfront in zijn column in C2W: https://t.co/j8sGel1EKw	0
@Densnij @CowsLadders @kittykijktmee @telegraaf Van alle bevestogde coronagevallen. Maar alleen de ergste gevallen worden getest.	0
@Geepstar Ik zie bij de mensen die ik volg ook vele #coronaapp sokpoppen verschijnen. Bizar om te zien hoe massapsychose werkt.	0
Geen verband tussen het nieuwe coronavirus en de intensieve veehouderij https://t.co/8ovB3tlNHV https://t.co/ZP5kijupGt	0
Helder verhaal van Duitse ministers van Buitenlandse Zaken en Financiën inzake steunprogramma van vele miljarden voor o.a. Italië en Spanje. Noorden helpt Zuiden wel degelijk!	0
@bartlecoq Biden doet het nou goed omdat er geen campagne gevoerd kan worden dankzij corona. Hij schijnt matig tot slecht te zijn in debatten en af en toe behoorlijk opvliegend. Overigens is de verkiezing zeer afhankelijk van verder verloop corona en herstel economie (of niet)	0
In kaart brengen... Mijn god. Als dit soort Kamerleden ooit in een bedrijf gaan werken worden ze er binnen een week uitgetrapt wegens absolute nutteloosheid vanwege een werktempo dat op 5% van het bedrijfsgemiddelde ligt. @dijkhoff #Corona #coronadebat	0
Vandaag in het Algemeen Dagblad: Thuiswerken met kinderen, zo doen wij dat #algemeendagblad #thuiswerken #coronacrisis #adwerkt https://t.co/0yY7KxoWN6	0
...Onbekend is hoe lang deze crisis duurt. Met 1.5m economie zullen veel bedrijven met minder personeel werken en is meestal niet rendabel meer vanwege efficiëntie in het kapitalisme. De vaste lasten moeten betaald worden met minder omzet. #nowregeling #covid19NL...	0
Scholen voor examen kandidaten gaan weer open zegt omroep max  ach welja Gooi dan het hele land weer open het virus mag tenslotte toch z'n gang gaan en de scholieren kunnen mooi als proefkonijn dienen #COVID19NL	0
Kritiek op coronasneltest: 'Ook in testen RIVM zitten fouten' | https://t.co/2frBLJmAeB https://t.co/OzbMKVFNXF via @YouTube	0
Door Covid-19 zetten organisaties massaal in op #bedrijfscontinuïteit en nieuwe #IT, zodat werknemers hun dagelijkse taken van thuis uit kunnen uitvoeren. Volgende trends mogen we verwachten wanneer kantoren hun activiteiten hervatten. #wayofworking https://t.co/gJbjH2xpqP	0
Ons crisisteam #Corona gaat locaties af om onze medewerkers te bedanken met wat lekkers voor hun inzet. om ouders te kunnen laten werken in de #vitaleberoepen. Fijn om jullie betrokkenheid te voelen. #Waardering! #noodopvang #kinderopvang #COVID19 #Rosmalen https://t.co/XsnCLvHBUq	0
@jeadvocaat Als er 1 is die ik een Coronation gun. Ben jij het. #Onomwondengemeend	1
@demandieallesk2 @aajbrouwer @volkskrant https://t.co/Bn7QV2g71M En die Covid-19 piek bleef nog laag door de lock down. Dus zeker anders dan de griep. Verder liggen mensen tot 4 weken op de IC, en als ze het overleven lange revalidatietijd. Gebeurt ook niet met de griep.	0
Vandaag op onze website: nieuwe versies van coronarichtlijnen en format gebruiksplan (aangepast i.s.m. @gkv en @ngk_nl). Over 30+/100+, diensten per dagdeel en functies die eventueel 1,5m mogen doorbreken. Lees en pas (lokaal) toe: https://t.co/kJIfXdxJ7p https://t.co/ZUUzrEZgO2	0
"Extreem Linksgroene is blij dat vooral oudere aan #Corona overleiden. ""Dit is goed omdat zowieso te veel mensen op deze planet leven"".  Ik vraag mij af warom zij dus niet zelfmoord plegt? Is een win win situatie"	1
Waar blijft het medicijn tegen corona? Een overzicht van de kanshebbers #coronavirus #COVID2019 #Covid_19 https://t.co/nyVrwlM3Uo	0
tegen de stroom in voel ik mij steeds beter #opgevenisgeenoptie #blijfgezond #samensterk #staysafe	0
In de strijd tegen #COVID19 wil ik verzekeren dat EU-recht volledig wordt toegepast. Persoonlijke data beschermen en privacy blijven een prioriteit zelfs tijdens dit noodgeval (2/2) https://t.co/Np7zTkKwcN	0
Rol van #media gedurende #coronavirusNederland. Veel op emotie gaan zitten met weinig aandacht voor echte feiten, maar juist uitgaan van (slechte en ongefundeerde) interpretaties. https://t.co/Wa8cyfx2g0	1
De foto's van de dag. #coronavirus #COVID2019NL Lubach #COVID2019 #coronavirusNederland #jinek #samensterk #op1 #BlijfThuis #ikblijfthuis #Welterusten #goedemorgen : https://t.co/ALbISZPQvH	0
Maak er mooie dagen van maarrrr #blijfthuis 🥚🐣🐥 https://t.co/Rxv7NkDphD	0
Hij is gek #Trump #COVID19 https://t.co/FO0D9G5p60	0
Blijf ook maar weg uit Den Haag &gt; niks te beleven #blijfthuis https://t.co/POs1ANO6aK	0
Kwart voor twaalf en de accu van de twitterfoon is al half leeg. #blijfthuis	0
NU voor iedereen in de woonkamer #blijfthuis #covid19Nederland https://t.co/HT2Ek5ooWu	0
het derde verblijf, daar was toch nog niks over gezegd ? #COVID19 https://t.co/e6blb0ribi	0
#SamenTegenCorona: applaus voor zorghelden, huisarts wordt dj en Aurelie (10) maakt pakkende video https://t.co/3b8Ksws7jF https://t.co/Riyx8Yo3iU	0
Fijne dag #BlijfThuis 🇳🇱 https://t.co/QtM7AJ4eKS	0
Zoekt u zelf werk of voor uw medewerkers? Of heeft u vacatures? Kijk dan even hieronder. #arbeidsmarkt #COVID19 #ondernemen #MKB #NBBU https://t.co/lAdHuE9dPv	0
Ligt het aan mij, of vliegen er op dit moment heel veel vliegtuigen over (Leiden) #covid19Nederland	0
Pronostiek: wanneer kunnen kinderen weer naar school? #COVID19 #COVID19BE #COVID19Belgium	0
😐moet hij eerst #hamsteren voordat we worden toegesproken?☺️ https://t.co/IcQtRdRITb	0
Kabinet ondersteunt ondernemer in Corona-crisis https://t.co/OhdYpHSezS #coronavirusNederland	0
Heropening van het @airbornemuseum in #Oosterbeek uitgesteld #Airborne #Covid19 #coronavirus https://t.co/dK6vP1ozay https://t.co/NoRWJKnhmw	0
Om dit nu uit de doeken te gaan doen?  #covid_19 #corona #campaign #weird #staystrong #picoftheday #repost https://t.co/hBB4dV56tb	0
We schakelen nu live over naar het crisisoverleg bij de #Efteling. #COVID19NL https://t.co/PVveRF2kKU	0
Hopelijk duurt dit niet tot 1 julo. #persconferentie	0
Aantal restaurants in #groningen nu op slot. #blijfthuis	0
Nederland heeft het niet in de hand. Onbetrouwbaar #RIVM weet nog steeds niet waar het mee bezig is en politiek grijpt niet in. #COVID2019NL #Coronavirusnl #RIVM RIVM verwacht toch meer #coronapatiënten op intensive care https://t.co/YJcwMbc4ko	1
Zelfs de klokken van de Gertrudiskerk luiden vanavond voor hoop en troost. #COVID19NL https://t.co/W9A6ubxw0J	0
Tweede ronde! Invullen aub! #COVID2019 #COVID19 #COVID19BE #COVIDー19 #coronavirus #Coronabelgie   https://t.co/8IsoulOn1R https://t.co/Wbd8EskIQF	0
Dat de tweede kamer zich maar bezig houdt hoe t verder moet ipv elkaar vliegen af tevangen  #coronadebat	0
Ondernemers, industrie, innovatie, samenwerking = oplossingen  💚👏🤝 #beschermingvoorhelden #samentegencorona https://t.co/BB1chW2rpZ	0
@RWSverkeersinfo Was ook zo bedoeld hoor. Ik #blijfthuis en hou mij zeker aan de regs en hoop dat andere dat het ook doen. Fijne avond!	0
#COVID19 Wat doe je liever? Een exotische vakantie mislopen of een exotische vakantie op een quarantaine lokatie? Beide voor dezelfde prijs! https://t.co/ViJKC058tK	0
“Het virus pakt ook niet een rugzakje en loopt boos weg” #persconferentie https://t.co/MlYGudbs9i	0
@Reaguren @hugodejonge en hij wordt er niet heet of koud van #coronadebat	1
@Simon_Rozendaal @Jopinie @DeGroene #dtv Wat als #COVID19 #endemisch is? #asymptomatisch in groten getale verspreid, zonder  #antibodies dus niet traceerbaar en geen #immuniteit! Als een nog niet aan de oppervlakte gekomen veenbrand. En dan plots bij iedereen opvlamt. Is dat een realistisch (#horror)scenario?	0
@skoopnl @zetduivel Hoe heet die knakker ook al weer? Belangrijker misschien nog: waar woont hij...? #persconferentie #COVIDー19	0
Deze week in mijn #blog op https://t.co/D19S4fltsI We zijn allemaal in de ban van #COVID19NL Van #HappyLiving is op dit moment geen sprake, maar we proberen er ondanks het #blijfthuis advies en de compleet veranderde realiteit het beste van te maken.	0
Het blijft voor @hugodejonge een groot probleem een vraag simpel te beantwoorden. Veel gepraat en weinig antwoorden. #persconferentie	0
Vraagje: Het geld dat al die boetes opleveren door die ... mensen die #blijfthuis en #anderhalvemeter niet begrijpen, wordt dat straks als bonus uitbetaald aan alle zorgmedewerkers? #dtv #ikstemvoor https://t.co/s1M0J42BOR	0
Veel steun en respect voor het personeel van het #SintTrudoziekenhuis #samentegencorona https://t.co/RKAegCo97S	0
Luisterenswaardig audioverslag van @ArmandGirbes: Met tevens zeer reële kijk op de impact van #Covid19 in combinatie met reguliere zorg, voor ook mensen actief in 'andere' zorg (waaronder in de eerste lijn).   https://t.co/Lst6SBOj4E	0
Waarom worden provincies niet afgesloten waar #Corona extreem is ?! #RIVM	0
Check even dit draadje, en BLIJF NOU TOCH EENS EEN KEER THUIS MENSEN! #corona #covid19 #blijfthuis https://t.co/PeaTkK8TD6	0
Ben ik de enige die een vergrootglas nodig heeft om dieje PowerPoint te kunnen lezen? #persconferentie #veiligheidsraad	0
Zo bij @RTLZ  @onl #ondernemen #coronavirusNederland	0
Voordeel van dat #thuisblijven is wel dat ik met meer knoflook kan koken. Vandaag courgetteschotel met kerrie en knoflook. Veel knoflook....😳☺️ #blijfthuis #datdanwelweer	0
Mijn behandelkamer de afgelopen week en weken die nog gaan komen #blijfthuis #kngf #fysiotherapie #guidovanwoerkom https://t.co/QrEKqOSyNO	0
Duitsland heeft relatief weinig doden op veel besmettingen.  Wat doet Duitsland anders/beter? #COVID19NL https://t.co/Z7tmjhFtze	0
Hoi Lilian. Jouw conclusie klopt niet. Conclusie moet zijn dat ten onrechte #influenza en #covid19 ten onrechte juist als even gevaarlijk gestempeld worden. ⬇️ https://t.co/NCrS6gWEZ6 ⬇️ https://t.co/qZe60ZKKQ0 https://t.co/owags8uJqh	0
Zo'n dagelijks hoogtepuntje van het #thuiswerken. https://t.co/yHM27mQkhX	0
Ik wil een #klacht indienen tegen t #RIVM .🙃 #ikbenergboos   #coronavirusNederland  #coronaNederland #GGD https://t.co/ancQJLKIqS	0
#nationaleVeiligheidsraad #persconferentie Ik denk dat hun grote ‘fout’ de gedachte is dat het om een persconferentie gaat. (Enkel voor de pers dus!) Deze echter rechtstreeks uitzenden, maakt er prompt een ‘bericht aan de bevolking' van. Dat zijn toch 2 verschillende dingen?	0
Hopen op volledig open ipv gedeeltelijk/halve klassen! #persconferentie	0
Heldere boodschap van Rutte. @DiederikJekel kan een paar dagen vrij nemen.  😜😷 #coronavirusNederland	0
En zo is dat #coronamaatregelen #Coronadebat https://t.co/donCt6Qj8y	0
Hebben koeriers Scooters ontheffing om via Zuiderzeepad #Harderwijk te rijden tijdens #blijfthuis #corona  voor bezorgen voedsel? @gemharderwijk @raadharderwijk #snelherstel #horeca #lockdown   #uitpluizer https://t.co/TXmXOst69O	0
Nu er steeds meer mensen #thuiswerken is het vinden van een parkeerplek 🅿️ soms een uitdaging. Om de #afval containers goed te kunnen legen, willen wij inwoners van @gemeentealkmaar vragen om niet te parkeren op aanbiedplaatsen of voor ondergrondse containers #fail #Alkmaar https://t.co/qr5FVcxfoE	0
Als de cijfers blijven evolueren zoals dit weekend en vandaag, wil ik volgende zaterdag misschien licht positief worden.  #COVID19	0
#COVID2019 #COVID19NL #coronavirusNederland Ik vond al dat meneer van Dissel me erg bekend voor kwam... #blijfthuis #Thehungergames #PresidentSnow https://t.co/cDXU2XFlvI	0
Hopelijk mag ik vrijdag nog Animal Crossing ophalen bij @GameManiaNLD 😅  #COVID19NL #Coronavirusnl	0
Welkom op de app voor #COVID19 -specialisten. #manmanman	0
Blijf thuis, en vertrouw de experts. En als je wat te klagen hebt, lees dit draadje en denk na. #coronadebat https://t.co/79Mcjnhfzi	0
#hamsteren bedankt Nederland voor de lege schappen ik hoop dat jullie allemaal flink de schijt krijgen en dan geen wcpaier genoeg hebben.	0
Luister naar de oproep van het kabinet: #blijfthuis https://t.co/1ezwr0rVUf	0
Het is wat ! Pedicuresalon gesloten en toch mooi weer 🤔 Wat doe je dan he? #Covid19 #coronamaatregelen #pedicure #huidverzorging #producten #manicure #nailart #nails @ Pedicuresalon Irma's… https://t.co/DE8mKJ6yKY	0
Blijf svp doneren! Zoek naar inzamelingspunten bij je in de buurt #coronavirusNederland #samensterk https://t.co/vXM4I62vkm	0
Even lachen in moeilijke tijden #corona #COVID #hamsteren #wcpapier #nietnodig #samenstaanwesterk https://t.co/Z5gmJg2DZp	0
Woensdag les 1: hoe verstuur ik een e-card naar mijn jarige klasgenoot #21thcentryskills #thuisonderwijs #sorryjuf	0
Picknicken in de tuin. Blij met deze luxe. #blijfthuis https://t.co/U9ELb4564U	0
Mensen zijn niet echt scherp op die funchi. #hamsteren #corona #covid_19 https://t.co/ID0bovlrbH	0
#respect en heel veel sterkte. Ook een minister staat niet alleen!   #COVID19NL #coronavirusNederland https://t.co/pJcgfnB5zZ	0
Met ‘Schat, het wordt vanavond wat later’ kun je tegenwoordig ook niet meer aankomen... #thuiswerken	0
Politiebond: test bij verdenking van coronaspuger https://t.co/29nizZ6UEe #Coronavirus #Corona #COVID2019NL #COVID19	0
Wat een heftige docu #Levenslucht #Covid19NL blijf binnen en neem #SocialDistance volle ic's teveel druk op de zorg..... https://t.co/mDEBXmzTPY	0
De beste #innovatie tijdens de #coronacrisis is #persconferentie(s) live en integraal uitzenden en het publiek een meekijkje te gunnen in de vraagstelling van #journalisten. 't Zijn net echte mensen. #vraag #antwoord https://t.co/KgkrhC2h52	0
@bramspoort Haha zeker. Ik heb dit #BlijfThuis-projectje daarom ook 'Moestuin-op-driehoog' gedoopt.	0
Als het om #hamsteren gaat zijn mensen kennelijk opeens niet meer zo bang voor een besmetting als gevolg van grote groepen mensen bij elkaar. 🤨	0
Leestip: professoren @DavidCriekemans en @robdewijk over de impact van #COVID19 op gepolitiek, globalisering en onze Europese way of life. https://t.co/1wo1KZ0B1R	0
Tips om thuis te kunnen werken, volg morgen ons webinar #Teams #MicrosoftTeams #thuiswerken #StaySafe https://t.co/WndImhLABI	0
Gespot in het wild: #toiletpapier #COVID19NL https://t.co/A8tiHKdZct	0
Dit, we zijn fucked: #GGD en #RIVM testen liever niet ➡️ want dan blijft het aantal vastgestelde zieken lekker laag  ➡️ test je positief? Vooral niet doorvertellen. Zeker niet de mensen waarschuwen waarmee je contact hebt gehad, want dan willen die ook getest worden. https://t.co/X34AliVzAe	1
Zoon (8) had niets meer te lezen en oma schoot te hulp.   #lezen #coronavirusNederland #thuisblijven https://t.co/ohuvTqkW7q	0
Mijn werkplek vandaag! #thuiswerken #blijfthuis #zon #tuin #veranda #laptop https://t.co/YwMwyaXgfI	0
@hilda_groothuis @EwaldHoppen Zou het MINDER dom zijn als #vindicat niet onder een vergrootglas zou liggen?	0
Humor is ook tijdens de paasdagen onontbeerlijk🐰🐣😉 In gedachten bij de Franse tak van de familie #blijfthuis #Pasen https://t.co/vHebQUTKFQ	0
Gelukkig kan ik gewoon mijn eigen kapsel doen met de tondeuse. #covid19NL	0
Ik ging met @HvA collega @drommens via Zoom in gesprek over mijn tijdelijke transfer naar #RIVM   We hadden het o.a. over: - waarom gedrag er toe doet in een epidemie - of ik nog wel terug ga naar mijn oude groep  - waarom ik ineens langer onder de douche sta https://t.co/TIMiOpaHVf	0
Dag 25 van #blijfthuis in Brabant.. Mijn wasmachine trekt gekke bekken tegen mij..😱😂 https://t.co/jdqntNctPn	0
Ongelooflijk hoe onverschillig sommige mensen buiten zijn. Lopen vlak langs je of laten hun hond loslopen die tegen je aan loopt. #covid19	0
Ga je naar deze bosbrand kijken dan gun ik je een FIKse boete...  #bliefthoes..#BlijfThuis #bleibzuhause   #Limburg https://t.co/PgI5uE9q52	0
Ik maak van het huisarrest vanwege #coronavirusNederland maar gebruik om een jeugdhobby weer op te pakken. Een bouwpakket in elkaar zetten. Eerste wordt de Memphis Belle schaal 1:42 https://t.co/f21yE70p3e	0
Nooit geweten dat Microsoft Teams een betere beeld/geluid verbinding heeft dan Skype. #thuiswerken #tochonline	0
day 20-something of quarantaine: heb de tv gemuted om gebarentaal te leren #persconferentie	0
Ze spelen daar in Den Haag veel te vaak lulkoekbingo. @bruno_bruins wint bijna altijd. #Corona #COVID19 #coronavirus https://t.co/uGbZ4ZJKdJ	0
